QID,Miejscowosc,Description,Latitude,Longitude
"Q69995","Pczew","wieś (gmina: Pszczew, powiat: międzyrzecki, wojewódzwo: lubuskie)",52.477637280352795,15.779472351944134
"Q71599","Rogowo","wieś (gmina: Rogowo, powiat: żniński, wojewódzwo: kujawsko-pomorskie)",52.72399113866062,17.652409587843152
"Q73353","Rydzyna","miasto (gmina: Rydzyna, powiat: leszczyński, wojewódzwo: wielkopolskie)",51.785687137049955,16.667686120555572
"Q73325","Ryczywół","wieś (gmina: Ryczywół, powiat: obornicki, wojewódzwo: wielkopolskie)",52.81212327067064,16.836706190152917
"Q73773","Rzgów","miasto (gmina: Rzgów, powiat: łódzki wschodni, wojewódzwo: łódzkie)",51.66176191300006,19.493147400000044
"Q74446","Serock","wieś (gmina: Firlej, powiat: lubartowski, wojewódzwo: lubelskie)",51.56597428700042,22.531106059002056
"Q74446","Serocko","wieś (gmina: Firlej, powiat: lubartowski, wojewódzwo: lubelskie)",51.56597428700042,22.531106059002056
"Q75007","Sienno","wieś (gmina: Sienno, powiat: lipski, wojewódzwo: mazowieckie)",51.08543798900009,21.47428086200036
"Q74667","Sieciechów","wieś (gmina: Sieciechów, powiat: kozienicki, wojewódzwo: mazowieckie)",51.54033146600011,21.745567875000464
"Q75098","Sierpc","miasto (gmina: Sierpc, powiat: sierpecki, wojewódzwo: mazowieckie)",52.85605829525432,19.67187420423128
"Q75569","Skoki","miasto (gmina: Skoki, powiat: wągrowiecki, wojewódzwo: wielkopolskie)",52.67144825791551,17.155091694632173
"Q75882","Skulsk","wieś (gmina: Skulsk, powiat: koniński, wojewódzwo: wielkopolskie)",52.48059120318131,18.3343481181878
"Q75882","Skulsko","wieś (gmina: Skulsk, powiat: koniński, wojewódzwo: wielkopolskie)",52.48059120318131,18.3343481181878
"Q75882","Skolsk","wieś (gmina: Skulsk, powiat: koniński, wojewódzwo: wielkopolskie)",52.48059120318131,18.3343481181878
"Q75914","Skwierzyna","miasto (gmina: Skwierzyna, powiat: międzyrzecki, wojewódzwo: lubuskie)",52.599044706165294,15.502647687406574
"Q78483","Starogard Gdański","miasto (gmina: Starogard Gdański, powiat: starogardzki, wojewódzwo: pomorskie)",53.967332336343645,18.534174274542394
"Q78483","Starogard","miasto (gmina: Starogard Gdański, powiat: starogardzki, wojewódzwo: pomorskie)",53.967332336343645,18.534174274542394
"Q78483","Stargard","miasto (gmina: Starogard Gdański, powiat: starogardzki, wojewódzwo: pomorskie)",53.967332336343645,18.534174274542394
"Q82215","Środa Wielkopolska","miasto (gmina: Środa Wielkopolska, powiat: średzki, wojewódzwo: wielkopolskie)",52.22912707319495,17.276120750906422
"Q82215","Środa","miasto (gmina: Środa Wielkopolska, powiat: średzki, wojewódzwo: wielkopolskie)",52.22912707319495,17.276120750906422
"Q82962","Tarnów","miasto (gmina: Tarnów, powiat: Tarnów, wojewódzwo: małopolskie)",50.01045575000005,20.990240362000193
"Q82367","Świecie","miasto (gmina: Świecie, powiat: świecki, wojewódzwo: kujawsko-pomorskie)",53.39994862920571,18.448301237043488
"Q82367","Świeca","miasto (gmina: Świecie, powiat: świecki, wojewódzwo: kujawsko-pomorskie)",53.39994862920571,18.448301237043488
"Q84166","Tuchola","miasto (gmina: Tuchola, powiat: tucholski, wojewódzwo: kujawsko-pomorskie)",53.587009192189484,17.86088922654531
"Q84166","Taucha","miasto (gmina: Tuchola, powiat: tucholski, wojewódzwo: kujawsko-pomorskie)",53.587009192189484,17.86088922654531
"Q84166","Tuchel","miasto (gmina: Tuchola, powiat: tucholski, wojewódzwo: kujawsko-pomorskie)",53.587009192189484,17.86088922654531
"Q85062","Urzędów","miasto (gmina: Urzędów, powiat: kraśnicki, wojewódzwo: lubelskie)",50.99286827600019,22.142479200001514
"Q84192","Tuczno","miasto (gmina: Tuczno, powiat: wałecki, wojewódzwo: zachodniopomorskie)",53.19063793694297,16.154446804770345
"Q85354","Wałcz","miasto (gmina: Wałcz, powiat: wałecki, wojewódzwo: zachodniopomorskie)",53.27096494152594,16.466425188679626
"Q92351","Zambrów","miasto (gmina: Zambrów, powiat: zambrowski, wojewódzwo: podlaskie)",52.98512167800021,22.243457829999784
"Q92351","Zambrowo","miasto (gmina: Zambrów, powiat: zambrowski, wojewódzwo: podlaskie)",52.98512167800021,22.243457829999784
"Q92351","Zębrów","miasto (gmina: Zambrów, powiat: zambrowski, wojewódzwo: podlaskie)",52.98512167800021,22.243457829999784
"Q93455","Zbąszyń","miasto (gmina: Zbąszyń, powiat: nowotomyski, wojewódzwo: wielkopolskie)",52.25004837225332,15.920995022413193
"Q94889","Żarnów","wieś (gmina: Żarnów, powiat: opoczyński, wojewódzwo: łódzkie)",51.24642861900004,20.174804416000025
"Q95066","Żelechów","miasto (gmina: Żelechów, powiat: garwoliński, wojewódzwo: mazowieckie)",51.807018383000134,21.89652841300048
"Q79309","Stobnica","wieś (gmina: Oborniki, powiat: obornicki, wojewódzwo: wielkopolskie)",52.70412672790792,16.608006364131988
"Q79309","Stobnicza","wieś (gmina: Oborniki, powiat: obornicki, wojewódzwo: wielkopolskie)",52.70412672790792,16.608006364131988
"Q82226","Śródka","część miasta: Poznań (gmina: Poznań, powiat: Poznań, wojewódzwo: wielkopolskie)",52.4102361941736,16.954881217228724
"Q84172","Tuchowicz","wieś (gmina: Stanin, powiat: łukowski, wojewódzwo: lubelskie)",51.88991756300021,22.22223949700079
"Q133921","Stare Miasto","część miasta: Ostrołęka (gmina: Ostrołęka, powiat: Ostrołęka, wojewódzwo: mazowieckie)",53.08387795400011,21.569265997
"Q133921","Ostrołęka","część miasta: Ostrołęka (gmina: Ostrołęka, powiat: Ostrołęka, wojewódzwo: mazowieckie)",53.08387795400011,21.569265997
"Q90059","Wylatowo","wieś (gmina: Mogilno, powiat: mogileński, wojewódzwo: kujawsko-pomorskie)",52.61120932666951,17.942351148479094
"Q90059","Wielatowo","wieś (gmina: Mogilno, powiat: mogileński, wojewódzwo: kujawsko-pomorskie)",52.61120932666951,17.942351148479094
"Q139472","Stare Miasto","część miasta: Koło (gmina: Koło, powiat: kolski, wojewódzwo: wielkopolskie)",52.193224669759246,18.635119084993313
"Q139472","Koło","część miasta: Koło (gmina: Koło, powiat: kolski, wojewódzwo: wielkopolskie)",52.193224669759246,18.635119084993313
"Q101577","Sobota","osada (gmina: Bielawy, powiat: łowicki, wojewódzwo: łódzkie)",52.11456722100006,19.688970589000093
"Q97579","Pod Łąkami","część miasta: Działoszyn (gmina: Działoszyn, powiat: pajęczański, wojewódzwo: łódzkie)",51.11581892700006,18.870218728000047
"Q97579","Działoszyn","część miasta: Działoszyn (gmina: Działoszyn, powiat: pajęczański, wojewódzwo: łódzkie)",51.11581892700006,18.870218728000047
"Q179465","Budziszewice","osada historyczna (parafia Budziszewice, powiat rawski, województwo rawskie, stan na 2 poł. XVI wieku)",51.668930693000064,19.938258366000028
"Q179465","Budziszowice","osada historyczna (parafia Budziszewice, powiat rawski, województwo rawskie, stan na 2 poł. XVI wieku)",51.668930693000064,19.938258366000028
"Q179524","Gniezno","osada historyczna (parafia Gniezno - Św. Trójca, powiat gnieźnieński, województwo kaliskie, stan na 2 poł. XVI wieku)",52.53689545053678,17.595662905307467
"Q179524","Gniezna","osada historyczna (parafia Gniezno - Św. Trójca, powiat gnieźnieński, województwo kaliskie, stan na 2 poł. XVI wieku)",52.53689545053678,17.595662905307467
"Q121099","Golub","część miasta: Golub-Dobrzyń (gmina: Golub-Dobrzyń, powiat: golubsko-dobrzyński, wojewódzwo: kujawsko-pomorskie)",53.112190011650675,19.056560113486366
"Q121099","Gołub","część miasta: Golub-Dobrzyń (gmina: Golub-Dobrzyń, powiat: golubsko-dobrzyński, wojewódzwo: kujawsko-pomorskie)",53.112190011650675,19.056560113486366
"Q179637","Koźmin Nowy","osada historyczna (parafia Koźmin, powiat pyzdrski, województwo kaliskie, stan na 2 poł. XVI wieku)",51.822370594974664,17.456639927782447
"Q179637","Nowe Miasto","osada historyczna (parafia Koźmin, powiat pyzdrski, województwo kaliskie, stan na 2 poł. XVI wieku)",51.822370594974664,17.456639927782447
"Q19127","Biecz","miasto (gmina: Biecz, powiat: gorlicki, wojewódzwo: małopolskie)",49.73013540900007,21.253330197000313
"Q20146","Bochnia","miasto (gmina: Bochnia, powiat: bocheński, wojewódzwo: małopolskie)",49.97174420500006,20.42873586000011
"Q20219","Bodzentyn","miasto (gmina: Bodzentyn, powiat: kielecki, wojewódzwo: świętokrzyskie)",50.9410346590001,20.955698331000153
"Q20219","Bodzęcin","miasto (gmina: Bodzentyn, powiat: kielecki, wojewódzwo: świętokrzyskie)",50.9410346590001,20.955698331000153
"Q20190","Boćki","wieś (gmina: Boćki, powiat: bielski, wojewódzwo: podlaskie)",52.651271990234264,23.044246722450918
"Q20749","Borek Wielkopolski","miasto (gmina: Borek Wielkopolski, powiat: gostyński, wojewódzwo: wielkopolskie)",51.91641179873515,17.2424969603262
"Q20749","Borek","miasto (gmina: Borek Wielkopolski, powiat: gostyński, wojewódzwo: wielkopolskie)",51.91641179873515,17.2424969603262
"Q23113","Budzyń","miasto (gmina: Budzyń, powiat: chodzieski, wojewódzwo: wielkopolskie)",52.889897396222,16.98756375424712
"Q25346","Ciechanów","miasto (gmina: Ciechanów, powiat: ciechanowski, wojewódzwo: mazowieckie)",52.87503547800005,20.613961472000085
"Q25346","Tatary","miasto (gmina: Ciechanów, powiat: ciechanowski, wojewódzwo: mazowieckie)",52.87503547800005,20.613961472000085
"Q25346","Ciechonow","miasto (gmina: Ciechanów, powiat: ciechanowski, wojewódzwo: mazowieckie)",52.87503547800005,20.613961472000085
"Q26724","Częstochowa","miasto (gmina: Częstochowa, powiat: Częstochowa, wojewódzwo: śląskie)",50.81356971500003,19.130442996000028
"Q26023","Czaplinek","miasto (gmina: Czaplinek, powiat: drawski, wojewódzwo: zachodniopomorskie)",53.55977856194365,16.23461370818129
"Q26456","Czempiń","miasto (gmina: Czempiń, powiat: kościański, wojewódzwo: wielkopolskie)",52.143045873982764,16.763256157662525
"Q28785","Dobrzyca","miasto (gmina: Dobrzyca, powiat: pleszewski, wojewódzwo: wielkopolskie)",51.866013058207564,17.60300785739594
"Q30981","Firlej","wieś (gmina: Firlej, powiat: lubartowski, wojewódzwo: lubelskie)",51.557688377000375,22.509154143002025
"Q30981","Firlejów","wieś (gmina: Firlej, powiat: lubartowski, wojewódzwo: lubelskie)",51.557688377000375,22.509154143002025
"Q31785","Garwolin","miasto (gmina: Garwolin, powiat: garwoliński, wojewódzwo: mazowieckie)",51.897073773000045,21.61698276000024
"Q33642","Gowarczów","wieś (gmina: Gowarczów, powiat: konecki, wojewódzwo: świętokrzyskie)",51.28058055800002,20.439239012000073
"Q33642","Goworczów","wieś (gmina: Gowarczów, powiat: konecki, wojewódzwo: świętokrzyskie)",51.28058055800002,20.439239012000073
"Q33642","Goworzyców","wieś (gmina: Gowarczów, powiat: konecki, wojewódzwo: świętokrzyskie)",51.28058055800002,20.439239012000073
"Q33084","Golina","miasto (gmina: Golina, powiat: koniński, wojewódzwo: wielkopolskie)",52.24326675049303,18.09504608693651
"Q33117","Gołańcz","miasto (gmina: Gołańcz, powiat: wągrowiecki, wojewódzwo: wielkopolskie)",52.94305013261505,17.30021874514924
"Q33117","Gołańcza","miasto (gmina: Gołańcz, powiat: wągrowiecki, wojewódzwo: wielkopolskie)",52.94305013261505,17.30021874514924
"Q33506","Gostynin","miasto (gmina: Gostynin, powiat: gostyniński, wojewódzwo: mazowieckie)",52.42781459900006,19.464236162000077
"Q34357","Górzno","miasto (gmina: Górzno, powiat: brodnicki, wojewódzwo: kujawsko-pomorskie)",53.197694604488596,19.644022782335202
"Q35287","Grodzisk Wielkopolski","miasto (gmina: Grodzisk Wielkopolski, powiat: grodziski, wojewódzwo: wielkopolskie)",52.22263943211937,16.365967076654236
"Q35287","Grodzisko","miasto (gmina: Grodzisk Wielkopolski, powiat: grodziski, wojewódzwo: wielkopolskie)",52.22263943211937,16.365967076654236
"Q35287","Grodzisk","miasto (gmina: Grodzisk Wielkopolski, powiat: grodziski, wojewódzwo: wielkopolskie)",52.22263943211937,16.365967076654236
"Q35671","Grzegorzew","wieś (gmina: Grzegorzew, powiat: kolski, wojewódzwo: wielkopolskie)",52.20104592680598,18.73681361451899
"Q35671","Grzegorzewo","wieś (gmina: Grzegorzew, powiat: kolski, wojewódzwo: wielkopolskie)",52.20104592680598,18.73681361451899
"Q38865","Jedlińsk","wieś (gmina: Jedlińsk, powiat: radomski, wojewódzwo: mazowieckie)",51.512994438000085,21.115848138000143
"Q38865","Jedlińsko","wieś (gmina: Jedlińsk, powiat: radomski, wojewódzwo: mazowieckie)",51.512994438000085,21.115848138000143
"Q38865","Jedleńsko","wieś (gmina: Jedlińsk, powiat: radomski, wojewódzwo: mazowieckie)",51.512994438000085,21.115848138000143
"Q40943","Karczew","miasto (gmina: Karczew, powiat: otwocki, wojewódzwo: mazowieckie)",52.075696852000036,21.25183000200014
"Q40943","Karczewie","miasto (gmina: Karczew, powiat: otwocki, wojewódzwo: mazowieckie)",52.075696852000036,21.25183000200014
"Q41653","Kaźmierz","wieś (gmina: Kaźmierz, powiat: szamotulski, wojewódzwo: wielkopolskie)",52.51354469457495,16.583205372845416
"Q41653","Kazimierz","wieś (gmina: Kaźmierz, powiat: szamotulski, wojewódzwo: wielkopolskie)",52.51354469457495,16.583205372845416
"Q42521","Kleczew","miasto (gmina: Kleczew, powiat: koniński, wojewódzwo: wielkopolskie)",52.37083142150285,18.178276902062642
"Q42521","Kleczów","miasto (gmina: Kleczew, powiat: koniński, wojewódzwo: wielkopolskie)",52.37083142150285,18.178276902062642
"Q32321","Gliniany","osada (gmina: Ożarów, powiat: opatowski, wojewódzwo: świętokrzyskie)",50.9258047490001,21.62864954600056
"Q45920","Koźmin Wielkopolski","miasto (gmina: Koźmin Wielkopolski, powiat: krotoszyński, wojewódzwo: wielkopolskie)",51.82442920102328,17.451345620248247
"Q45920","Koźmin","miasto (gmina: Koźmin Wielkopolski, powiat: krotoszyński, wojewódzwo: wielkopolskie)",51.82442920102328,17.451345620248247
"Q45920","Koźminiec","miasto (gmina: Koźmin Wielkopolski, powiat: krotoszyński, wojewódzwo: wielkopolskie)",51.82442920102328,17.451345620248247
"Q45920","Koźmin Wielki","miasto (gmina: Koźmin Wielkopolski, powiat: krotoszyński, wojewódzwo: wielkopolskie)",51.82442920102328,17.451345620248247
"Q45962","Kórnik","miasto (gmina: Kórnik, powiat: poznański, wojewódzwo: wielkopolskie)",52.246575263427964,17.091337304557214
"Q45962","Kurnik","miasto (gmina: Kórnik, powiat: poznański, wojewódzwo: wielkopolskie)",52.246575263427964,17.091337304557214
"Q47106","Krzepice","miasto (gmina: Krzepice, powiat: kłobucki, wojewódzwo: śląskie)",50.97282618400004,18.729486367000007
"Q47736","Kuczbork-Osada","wieś (gmina: Kuczbork-Osada, powiat: żuromiński, wojewódzwo: mazowieckie)",53.084458621568274,20.049568493191504
"Q47736","Kuczbork","wieś (gmina: Kuczbork-Osada, powiat: żuromiński, wojewódzwo: mazowieckie)",53.084458621568274,20.049568493191504
"Q47360","Krzywiń","miasto (gmina: Krzywiń, powiat: kościański, wojewódzwo: wielkopolskie)",51.96169243393014,16.820051970530294
"Q47532","Książ Wielkopolski","miasto (gmina: Książ Wielkopolski, powiat: śremski, wojewódzwo: wielkopolskie)",52.05898924203808,17.240486254358675
"Q47532","Książ","miasto (gmina: Książ Wielkopolski, powiat: śremski, wojewódzwo: wielkopolskie)",52.05898924203808,17.240486254358675
"Q48259","Kutno","miasto (gmina: Kutno, powiat: kutnowski, wojewódzwo: łódzkie)",52.23139136600005,19.353779122000006
"Q48896","Lelów","wieś (gmina: Lelów, powiat: częstochowski, wojewódzwo: śląskie)",50.68505223300007,19.630254808000085
"Q35812","Grzymiszew","wieś (gmina: Tuliszków, powiat: turecki, wojewódzwo: wielkopolskie)",52.04241367605919,18.372180606899516
"Q35812","Grzmiszewo","wieś (gmina: Tuliszków, powiat: turecki, wojewódzwo: wielkopolskie)",52.04241367605919,18.372180606899516
"Q49502","Limanowa","miasto (gmina: Limanowa, powiat: limanowski, wojewódzwo: małopolskie)",49.70623927600007,20.421188267000066
"Q49502","Ilmanowa","miasto (gmina: Limanowa, powiat: limanowski, wojewódzwo: małopolskie)",49.70623927600007,20.421188267000066
"Q49502","Jordanów","miasto (gmina: Limanowa, powiat: limanowski, wojewódzwo: małopolskie)",49.70623927600007,20.421188267000066
"Q50257","Lubartów","miasto (gmina: Lubartów, powiat: lubartowski, wojewódzwo: lubelskie)",51.45736950400041,22.610358840002682
"Q50257","Lewartów","miasto (gmina: Lubartów, powiat: lubartowski, wojewódzwo: lubelskie)",51.45736950400041,22.610358840002682
"Q50371","Lubień Kujawski","miasto (gmina: Lubień Kujawski, powiat: włocławski, wojewódzwo: kujawsko-pomorskie)",52.40357864906909,19.166672645335915
"Q50371","Lubień","miasto (gmina: Lubień Kujawski, powiat: włocławski, wojewódzwo: kujawsko-pomorskie)",52.40357864906909,19.166672645335915
"Q51550","Łęczyca","miasto (gmina: Łęczyca, powiat: łęczycki, wojewódzwo: łódzkie)",52.059349134000016,19.20230911700005
"Q51895","Łomża","miasto (gmina: Łomża, powiat: Łomża, wojewódzwo: podlaskie)",53.178306085000195,22.079857708999768
"Q52561","Maciejowice","wieś (gmina: Maciejowice, powiat: garwoliński, wojewódzwo: mazowieckie)",51.69412466700006,21.54885650400026
"Q52955","Maków Mazowiecki","miasto (gmina: Maków Mazowiecki, powiat: makowski, wojewódzwo: mazowieckie)",52.86384074700001,21.103866185000044
"Q52955","Maków","miasto (gmina: Maków Mazowiecki, powiat: makowski, wojewódzwo: mazowieckie)",52.86384074700001,21.103866185000044
"Q54562","Miasteczko Krajeńskie","wieś (gmina: Miasteczko Krajeńskie, powiat: pilski, wojewódzwo: wielkopolskie)",53.09832501328755,17.005212056775633
"Q54562","Miasteczko","wieś (gmina: Miasteczko Krajeńskie, powiat: pilski, wojewódzwo: wielkopolskie)",53.09832501328755,17.005212056775633
"Q55632","Mirosławiec","miasto (gmina: Mirosławiec, powiat: wałecki, wojewódzwo: zachodniopomorskie)",53.33987300634659,16.096755868107632
"Q55632","Frydland","miasto (gmina: Mirosławiec, powiat: wałecki, wojewódzwo: zachodniopomorskie)",53.33987300634659,16.096755868107632
"Q55632","Friedland","miasto (gmina: Mirosławiec, powiat: wałecki, wojewódzwo: zachodniopomorskie)",53.33987300634659,16.096755868107632
"Q55632","Fredlandt","miasto (gmina: Mirosławiec, powiat: wałecki, wojewódzwo: zachodniopomorskie)",53.33987300634659,16.096755868107632
"Q55632","Fredlądek","miasto (gmina: Mirosławiec, powiat: wałecki, wojewódzwo: zachodniopomorskie)",53.33987300634659,16.096755868107632
"Q56265","Mokobody","wieś (gmina: Mokobody, powiat: siedlecki, wojewódzwo: mazowieckie)",52.26526208582071,22.113094834844517
"Q56265","Mąkobody","wieś (gmina: Mokobody, powiat: siedlecki, wojewódzwo: mazowieckie)",52.26526208582071,22.113094834844517
"Q56900","Mstów","wieś (gmina: Mstów, powiat: częstochowski, wojewódzwo: śląskie)",50.82879826600003,19.288201261000026
"Q56227","Mogilno","miasto (gmina: Mogilno, powiat: mogileński, wojewódzwo: kujawsko-pomorskie)",52.65413140813906,17.954792636327632
"Q41095","Karniszyn","wieś (gmina: Bieżuń, powiat: żuromiński, wojewódzwo: mazowieckie)",52.975359982777135,19.905097989480836
"Q57652","Nasielsk","miasto (gmina: Nasielsk, powiat: nowodworski, wojewódzwo: mazowieckie)",52.59123321600005,20.80418020700008
"Q57652","Nosilsko","miasto (gmina: Nasielsk, powiat: nowodworski, wojewódzwo: mazowieckie)",52.59123321600005,20.80418020700008
"Q57652","Nosielsk","miasto (gmina: Nasielsk, powiat: nowodworski, wojewódzwo: mazowieckie)",52.59123321600005,20.80418020700008
"Q42577","Kleparz","część miasta: Kraków (gmina: Kraków, powiat: Kraków, wojewódzwo: małopolskie)",50.07131115000005,19.94560561800003
"Q42577","Florencja","część miasta: Kraków (gmina: Kraków, powiat: Kraków, wojewódzwo: małopolskie)",50.07131115000005,19.94560561800003
"Q59380","Nowe Miasto nad Wartą","wieś (gmina: Nowe Miasto nad Wartą, powiat: średzki, wojewódzwo: wielkopolskie)",52.08916494526862,17.409887835626055
"Q59380","Nowe Miasto","wieś (gmina: Nowe Miasto nad Wartą, powiat: średzki, wojewódzwo: wielkopolskie)",52.08916494526862,17.409887835626055
"Q62371","Ostrów Lubelski","miasto (gmina: Ostrów Lubelski, powiat: lubartowski, wojewódzwo: lubelskie)",51.49488497200075,22.855641206003853
"Q62371","Ostrów","miasto (gmina: Ostrów Lubelski, powiat: lubartowski, wojewódzwo: lubelskie)",51.49488497200075,22.855641206003853
"Q61761","Osieck","wieś (gmina: Osieck, powiat: otwocki, wojewódzwo: mazowieckie)",51.9674359410001,21.41899559000016
"Q61761","Osiecko","wieś (gmina: Osieck, powiat: otwocki, wojewódzwo: mazowieckie)",51.9674359410001,21.41899559000016
"Q61986","Osjaków","wieś (gmina: Osjaków, powiat: wieluński, wojewódzwo: łódzkie)",51.287471277000066,18.793707338000008
"Q62688","Ożarów","miasto (gmina: Ożarów, powiat: opatowski, wojewódzwo: świętokrzyskie)",50.88391807000006,21.66379418500053
"Q45049","Kossów","wieś (gmina: Radków, powiat: włoszczowski, wojewódzwo: świętokrzyskie)",50.699852481000065,20.03057532800001
"Q45049","Kosów","wieś (gmina: Radków, powiat: włoszczowski, wojewódzwo: świętokrzyskie)",50.699852481000065,20.03057532800001
"Q64894","Pińczów","miasto (gmina: Pińczów, powiat: pińczowski, wojewódzwo: świętokrzyskie)",50.52276338600008,20.52781567100008
"Q64894","Piędziczów","miasto (gmina: Pińczów, powiat: pińczowski, wojewódzwo: świętokrzyskie)",50.52276338600008,20.52781567100008
"Q64831","Piła","miasto (gmina: Piła, powiat: pilski, wojewódzwo: wielkopolskie)",53.150269306500725,16.736162408563896
"Q49314","Lewice","wieś (gmina: Międzychód, powiat: międzychodzki, wojewódzwo: wielkopolskie)",52.47414928826107,15.978173619248139
"Q62008","Osmolin","wieś (gmina: Sanniki, powiat: gostyniński, wojewódzwo: mazowieckie)",52.29847985200011,19.83828595500008
"Q62382","Ostrów Tumski","część miasta: Poznań (gmina: Poznań, powiat: Poznań, wojewódzwo: wielkopolskie)",52.41078920906647,16.95215078237141
"Q62382","Ostrów","część miasta: Poznań (gmina: Poznań, powiat: Poznań, wojewódzwo: wielkopolskie)",52.41078920906647,16.95215078237141
"Q66018","Poddębice","miasto (gmina: Poddębice, powiat: poddębicki, wojewódzwo: łódzkie)",51.89151213100002,18.954977130000035
"Q66018","Poddąbice","miasto (gmina: Poddębice, powiat: poddębicki, wojewódzwo: łódzkie)",51.89151213100002,18.954977130000035
"Q69045","Przasnysz","miasto (gmina: Przasnysz, powiat: przasnyski, wojewódzwo: mazowieckie)",53.01973876900008,20.883660262000067
"Q69136","Przedecz","miasto (gmina: Przedecz, powiat: kolski, wojewódzwo: wielkopolskie)",52.331951619296945,18.90138598362461
"Q69251","Przemęt","wieś (gmina: Przemęt, powiat: wolsztyński, wojewódzwo: wielkopolskie)",52.00966102418553,16.293387855775983
"Q69251","Przedmieście","wieś (gmina: Przemęt, powiat: wolsztyński, wojewódzwo: wielkopolskie)",52.00966102418553,16.293387855775983
"Q70119","Pułtusk","miasto (gmina: Pułtusk, powiat: pułtuski, wojewódzwo: mazowieckie)",52.706998878000014,21.089771338000038
"Q70119","Pułtowsk","miasto (gmina: Pułtusk, powiat: pułtuski, wojewódzwo: mazowieckie)",52.706998878000014,21.089771338000038
"Q70119","Połtusk","miasto (gmina: Pułtusk, powiat: pułtuski, wojewódzwo: mazowieckie)",52.706998878000014,21.089771338000038
"Q70066","Puck","miasto (gmina: Puck, powiat: pucki, wojewódzwo: pomorskie)",54.721255250753515,18.41184342935834
"Q70066","Pucko","miasto (gmina: Puck, powiat: pucki, wojewódzwo: pomorskie)",54.721255250753515,18.41184342935834
"Q70066","Pautzig","miasto (gmina: Puck, powiat: pucki, wojewódzwo: pomorskie)",54.721255250753515,18.41184342935834
"Q70793","Radzymin","miasto (gmina: Radzymin, powiat: wołomiński, wojewódzwo: mazowieckie)",52.41752015400009,21.189474553000107
"Q70793","Radzymino","miasto (gmina: Radzymin, powiat: wołomiński, wojewódzwo: mazowieckie)",52.41752015400009,21.189474553000107
"Q71953","Ropczyce","miasto (gmina: Ropczyce, powiat: ropczycko-sędziszowski, wojewódzwo: podkarpackie)",50.052730887000074,21.61211356800073
"Q71953","Robczyce","miasto (gmina: Ropczyce, powiat: ropczycko-sędziszowski, wojewódzwo: podkarpackie)",50.052730887000074,21.61211356800073
"Q73327","Ryczywół","wieś (gmina: Kozienice, powiat: kozienicki, wojewódzwo: mazowieckie)",51.689621935000055,21.422730264000165
"Q75455","Skaryszew","miasto (gmina: Skaryszew, powiat: radomski, wojewódzwo: mazowieckie)",51.30769343000005,21.248825963000172
"Q75455","Skarzyszów","miasto (gmina: Skaryszew, powiat: radomski, wojewódzwo: mazowieckie)",51.30769343000005,21.248825963000172
"Q75455","Skarzeszów","miasto (gmina: Skaryszew, powiat: radomski, wojewódzwo: mazowieckie)",51.30769343000005,21.248825963000172
"Q75455","Skaryszów","miasto (gmina: Skaryszew, powiat: radomski, wojewódzwo: mazowieckie)",51.30769343000005,21.248825963000172
"Q75484","Skawina","miasto (gmina: Skawina, powiat: krakowski, wojewódzwo: małopolskie)",49.97571251500001,19.82621001800001
"Q76247","Słupca","miasto (gmina: Słupca, powiat: słupecki, wojewódzwo: wielkopolskie)",52.28584296431373,17.871787751762724
"Q76986","Solec Kujawski","miasto (gmina: Solec Kujawski, powiat: bydgoski, wojewódzwo: kujawsko-pomorskie)",53.08144457070176,18.226921872437472
"Q76986","Solec","miasto (gmina: Solec Kujawski, powiat: bydgoski, wojewódzwo: kujawsko-pomorskie)",53.08144457070176,18.226921872437472
"Q76986","Sulcz","miasto (gmina: Solec Kujawski, powiat: bydgoski, wojewódzwo: kujawsko-pomorskie)",53.08144457070176,18.226921872437472
"Q77091","Sompolno","miasto (gmina: Sompolno, powiat: koniński, wojewódzwo: wielkopolskie)",52.38813016907651,18.50353728792355
"Q77091","Sąpolno","miasto (gmina: Sompolno, powiat: koniński, wojewódzwo: wielkopolskie)",52.38813016907651,18.50353728792355
"Q78807","Stary Sącz","miasto (gmina: Stary Sącz, powiat: nowosądecki, wojewódzwo: małopolskie)",49.56255028800005,20.633880862000062
"Q78807","Sądecz Stary","miasto (gmina: Stary Sącz, powiat: nowosądecki, wojewódzwo: małopolskie)",49.56255028800005,20.633880862000062
"Q78807","Stary Sądecz","miasto (gmina: Stary Sącz, powiat: nowosądecki, wojewódzwo: małopolskie)",49.56255028800005,20.633880862000062
"Q79288","Stęszew","miasto (gmina: Stęszew, powiat: poznański, wojewódzwo: wielkopolskie)",52.27991287759321,16.704532520154697
"Q79288","Stęszewo","miasto (gmina: Stęszew, powiat: poznański, wojewódzwo: wielkopolskie)",52.27991287759321,16.704532520154697
"Q79288","Stęszów","miasto (gmina: Stęszew, powiat: poznański, wojewódzwo: wielkopolskie)",52.27991287759321,16.704532520154697
"Q79906","Strzelno","miasto (gmina: Strzelno, powiat: mogileński, wojewódzwo: kujawsko-pomorskie)",52.63036839664705,18.17614777292415
"Q80846","Szamotuły","miasto (gmina: Szamotuły, powiat: szamotulski, wojewódzwo: wielkopolskie)",52.61118227959757,16.580966506058438
"Q84049","Trzemeszno","miasto (gmina: Trzemeszno, powiat: gnieźnieński, wojewódzwo: wielkopolskie)",52.560988050192236,17.82451213565563
